timestamp,heart_rate,steps,sleep_hours
2026-01-02 04:05:00,54.9,0.0,6.95
2026-01-02 04:06:00,51.7,0.0,6.75
2026-01-02 04:07:00,63.1,0.0,6.42
2026-01-02 04:08:00,53.7,0.0,5.71
2026-01-02 04:09:00,64.4,0.0,7.68
2026-01-02 04:10:00,60.9,0.0,6.71
2026-01-02 04:11:00,50.3,0.0,6.45
2026-01-02 04:12:00,50.7,0.0,6.91
2026-01-02 04:13:00,55.4,0.0,7.28
2026-01-02 04:14:00,59.1,0.0,6.41
2026-01-02 04:15:00,66.2,0.0,7.3
2026-01-02 04:16:00,62.4,0.0,5.77
2026-01-02 04:17:00,63.5,0.0,6.03
2026-01-02 04:18:00,58.5,0.0,5.86
2026-01-02 04:19:00,51.7,0.0,5.58
2026-01-02 04:20:00,62.9,0.0,6.49
2026-01-02 04:21:00,60.5,0.0,6.79
2026-01-02 04:22:00,57.2,0.0,7.55
2026-01-02 04:23:00,60.3,0.0,6.29
2026-01-02 04:24:00,56.4,0.0,6.94
2026-01-02 04:25:00,56.5,0.0,6.0
2026-01-02 04:26:00,62.1,0.0,7.81
2026-01-02 04:27:00,62.6,0.0,6.48
2026-01-02 04:28:00,51.7,0.0,6.76
2026-01-02 04:29:00,58.8,0.0,6.76
2026-01-02 04:30:00,57.7,0.0,5.58
2026-01-02 04:31:00,67.7,0.0,6.79
2026-01-02 04:32:00,64.1,0.0,6.42
2026-01-02 04:33:00,63.5,,7.41
2026-01-02 04:34:00,57.0,0.0,7.31
2026-01-02 04:35:00,54.5,0.0,6.67
2026-01-02 04:36:00,56.1,0.0,6.33
2026-01-02 04:37:00,65.8,0.0,5.85
2026-01-02 04:38:00,54.1,0.0,6.5
2026-01-02 04:39:00,69.9,0.0,5.68
2026-01-02 04:40:00,60.6,0.0,6.72
2026-01-02 04:41:00,69.5,0.0,7.68
2026-01-02 04:42:00,65.9,0.0,6.22
2026-01-02 04:43:00,50.5,0.0,7.48
2026-01-02 04:44:00,56.5,0.0,6.31
2026-01-02 04:45:00,62.1,0.0,6.23
2026-01-02 04:46:00,57.2,0.0,5.86
2026-01-02 04:47:00,63.2,0.0,7.29
2026-01-02 04:48:00,72.5,0.0,7.86
2026-01-02 04:49:00,68.7,0.0,6.65
2026-01-02 04:50:00,72.1,0.0,6.31
2026-01-02 04:51:00,57.1,0.0,7.96
2026-01-02 04:52:00,70.4,0.0,7.84
2026-01-02 04:53:00,57.9,0.0,7.74
2026-01-02 04:54:00,59.5,0.0,6.48
2026-01-02 04:55:00,62.5,0.0,7.0
2026-01-02 04:56:00,60.7,0.0,7.27
2026-01-02 04:57:00,68.4,0.0,6.17
2026-01-02 04:58:00,69.9,0.0,7.44
2026-01-02 04:59:00,63.2,0.0,6.31
2026-01-02 05:00:00,53.1,0.0,6.7
2026-01-02 05:01:00,68.5,0.0,6.0
2026-01-02 05:02:00,68.7,0.0,7.9
2026-01-02 05:03:00,60.4,0.0,6.53
2026-01-02 05:04:00,51.9,0.0,6.39
2026-01-02 05:05:00,51.7,0.0,6.86
2026-01-02 05:06:00,54.4,0.0,6.86
2026-01-02 05:07:00,60.0,0.0,6.74
2026-01-02 05:08:00,68.2,0.0,5.92
2026-01-02 05:09:00,65.4,0.0,6.5
2026-01-02 05:10:00,66.3,0.0,7.77
2026-01-02 05:11:00,63.2,0.0,6.42
2026-01-02 05:12:00,61.6,0.0,7.9
2026-01-02 05:13:00,61.4,0.0,5.93
2026-01-02 05:14:00,55.0,0.0,6.18
2026-01-02 05:15:00,55.3,0.0,7.64
2026-01-02 05:16:00,59.1,0.0,5.58
2026-01-02 05:17:00,58.2,0.0,6.0
2026-01-02 05:18:00,61.5,0.0,6.08
2026-01-02 05:19:00,66.9,0.0,5.51
2026-01-02 05:20:00,55.3,0.0,6.57
2026-01-02 05:21:00,58.9,0.0,7.19
2026-01-02 05:22:00,154.6,0.0,7.26
2026-01-02 05:23:00,64.7,0.0,5.5
2026-01-02 05:24:00,62.2,0.0,7.88
2026-01-02 05:25:00,62.0,0.0,5.73
2026-01-02 05:26:00,60.4,0.0,7.35
2026-01-02 05:27:00,61.1,0.0,6.93
2026-01-02 05:28:00,70.5,0.0,7.86
2026-01-02 05:29:00,54.0,0.0,6.69
2026-01-02 05:30:00,60.0,0.0,7.83
2026-01-02 05:31:00,55.9,0.0,7.22
2026-01-02 05:32:00,64.2,0.0,7.48
2026-01-02 05:33:00,60.8,0.0,7.85
2026-01-02 05:34:00,58.4,0.0,5.66
2026-01-02 05:35:00,59.7,0.0,6.32
2026-01-02 05:36:00,64.4,0.0,6.84
2026-01-02 05:37:00,72.1,0.0,6.17
2026-01-02 05:38:00,59.2,0.0,7.75
2026-01-02 05:39:00,63.5,0.0,7.73
2026-01-02 05:40:00,59.1,,6.46
2026-01-02 05:41:00,68.6,0.0,5.81
2026-01-02 05:42:00,68.4,0.0,7.82
2026-01-02 05:43:00,58.3,0.0,6.42
2026-01-02 05:44:00,60.0,0.0,5.55
2026-01-02 05:45:00,55.3,0.0,7.22
2026-01-02 05:46:00,65.4,0.0,6.34
2026-01-02 05:47:00,,0.0,7.26
2026-01-02 05:48:00,59.9,0.0,6.73
2026-01-02 05:49:00,64.3,0.0,6.63
2026-01-02 05:50:00,59.2,0.0,6.0
2026-01-02 05:51:00,59.7,0.0,7.08
2026-01-02 05:52:00,65.1,0.0,6.12
2026-01-02 05:53:00,56.3,0.0,6.32
2026-01-02 05:54:00,62.5,0.0,6.11
2026-01-02 05:55:00,57.0,0.0,5.82
2026-01-02 05:56:00,69.9,0.0,6.63
2026-01-02 05:57:00,60.4,0.0,7.08
2026-01-02 05:58:00,59.8,0.0,7.53
2026-01-02 05:59:00,59.5,0.0,6.2
2026-01-02 06:00:00,90.2,16.0,0.0
2026-01-02 06:01:00,74.5,16.0,0.0
2026-01-02 06:02:00,69.3,17.0,0.0
2026-01-02 06:03:00,62.9,20.0,0.0
2026-01-02 06:04:00,60.6,16.0,0.0
2026-01-02 06:05:00,62.3,18.0,0.0
2026-01-02 06:06:00,77.1,21.0,0.0
2026-01-02 06:07:00,79.1,21.0,0.0
2026-01-02 06:08:00,,18.0,0.0
2026-01-02 06:09:00,82.2,22.0,0.0
2026-01-02 06:10:00,71.1,21.0,0.0
2026-01-02 06:11:00,76.2,19.0,0.0
2026-01-02 06:12:00,87.9,17.0,0.0
2026-01-02 06:13:00,,20.0,0.0
2026-01-02 06:14:00,72.9,24.0,0.0
2026-01-02 06:15:00,67.9,22.0,0.0
2026-01-02 06:16:00,,28.0,0.0
2026-01-02 06:17:00,69.2,23.0,0.0
2026-01-02 06:18:00,73.3,16.0,0.0
2026-01-02 06:19:00,67.1,26.0,0.0
2026-01-02 06:20:00,73.9,28.0,0.0
2026-01-02 06:21:00,75.6,20.0,0.0
2026-01-02 06:22:00,73.2,24.0,0.0
2026-01-02 06:23:00,69.8,29.0,0.0
2026-01-02 06:24:00,76.3,22.0,0.0
2026-01-02 06:25:00,78.5,14.0,0.0
2026-01-02 06:26:00,66.3,15.0,0.0
2026-01-02 06:27:00,86.3,18.0,0.0
2026-01-02 06:28:00,74.2,,0.0
2026-01-02 06:29:00,75.2,20.0,0.0
2026-01-02 06:30:00,80.7,21.0,0.0
2026-01-02 06:31:00,76.9,21.0,0.0
2026-01-02 06:32:00,82.6,18.0,0.0
2026-01-02 06:33:00,77.3,19.0,0.0
2026-01-02 06:34:00,70.1,22.0,0.0
2026-01-02 06:35:00,77.9,22.0,0.0
2026-01-02 06:36:00,65.9,17.0,0.0
2026-01-02 06:37:00,75.9,23.0,0.0
2026-01-02 06:38:00,74.7,18.0,0.0
2026-01-02 06:39:00,73.3,25.0,0.0
2026-01-02 06:40:00,74.0,31.0,0.0
2026-01-02 06:41:00,59.9,17.0,0.0
2026-01-02 06:42:00,70.6,26.0,0.0
2026-01-02 06:43:00,75.7,19.0,0.0
2026-01-02 06:44:00,76.3,20.0,0.0
2026-01-02 06:45:00,66.8,24.0,0.0
2026-01-02 06:46:00,85.1,23.0,0.0
2026-01-02 06:47:00,68.1,27.0,0.0
2026-01-02 06:48:00,82.8,20.0,0.0
2026-01-02 06:49:00,78.4,19.0,0.0
2026-01-02 06:50:00,69.8,12.0,0.0
2026-01-02 06:51:00,89.2,18.0,0.0
2026-01-02 06:52:00,65.5,17.0,0.0
2026-01-02 06:53:00,82.4,22.0,0.0
2026-01-02 06:54:00,83.0,20.0,0.0
2026-01-02 06:55:00,69.6,26.0,0.0
2026-01-02 06:56:00,86.1,22.0,0.0
2026-01-02 06:57:00,73.0,29.0,0.0
2026-01-02 06:58:00,77.3,24.0,0.0
2026-01-02 06:59:00,77.1,28.0,0.0
2026-01-02 07:00:00,73.9,24.0,0.0
2026-01-02 07:01:00,81.5,,0.0
2026-01-02 07:02:00,81.3,24.0,0.0
2026-01-02 07:03:00,61.0,17.0,0.0
2026-01-02 07:04:00,85.4,20.0,0.0
2026-01-02 07:05:00,,17.0,0.0
2026-01-02 07:06:00,83.3,23.0,0.0
2026-01-02 07:07:00,84.0,22.0,0.0
2026-01-02 07:08:00,66.3,23.0,0.0
2026-01-02 07:09:00,71.7,26.0,0.0
2026-01-02 07:10:00,66.2,17.0,0.0
2026-01-02 07:11:00,73.3,20.0,0.0
2026-01-02 07:12:00,72.5,18.0,0.0
2026-01-02 07:13:00,81.2,13.0,0.0
2026-01-02 07:14:00,85.5,16.0,0.0
2026-01-02 07:15:00,86.2,16.0,0.0
2026-01-02 07:16:00,70.5,21.0,0.0
2026-01-02 07:17:00,73.3,20.0,0.0
2026-01-02 07:18:00,61.5,21.0,0.0
2026-01-02 07:19:00,68.6,20.0,0.0
2026-01-02 07:20:00,82.7,25.0,0.0
2026-01-02 07:21:00,87.9,14.0,0.0
2026-01-02 07:22:00,65.1,28.0,0.0
2026-01-02 07:23:00,149.1,18.0,0.0
2026-01-02 07:24:00,74.8,20.0,0.0
2026-01-02 07:25:00,77.2,28.0,0.0
2026-01-02 07:26:00,68.5,16.0,0.0
2026-01-02 07:27:00,78.4,18.0,0.0
2026-01-02 07:28:00,71.2,19.0,0.0
2026-01-02 07:29:00,74.9,17.0,0.0
2026-01-02 07:30:00,79.4,14.0,0.0
2026-01-02 07:31:00,75.1,21.0,0.0
2026-01-02 07:32:00,71.5,29.0,0.0
2026-01-02 07:33:00,,14.0,0.0
2026-01-02 07:34:00,74.3,26.0,0.0
2026-01-02 07:35:00,72.0,30.0,0.0
2026-01-02 07:36:00,72.9,,0.0
2026-01-02 07:37:00,87.8,18.0,0.0
2026-01-02 07:38:00,79.5,21.0,0.0
2026-01-02 07:39:00,72.6,22.0,0.0
2026-01-02 07:40:00,80.6,14.0,0.0
2026-01-02 07:41:00,72.3,17.0,0.0
2026-01-02 07:42:00,84.4,22.0,0.0
2026-01-02 07:43:00,78.0,15.0,0.0
2026-01-02 07:44:00,74.1,17.0,0.0
2026-01-02 07:45:00,78.6,17.0,0.0
2026-01-02 07:46:00,62.4,10.0,0.0
2026-01-02 07:47:00,66.0,23.0,0.0
2026-01-02 07:48:00,65.4,16.0,0.0
2026-01-02 07:49:00,76.1,22.0,0.0
2026-01-02 07:50:00,88.9,24.0,0.0
2026-01-02 07:51:00,92.9,15.0,0.0
2026-01-02 07:52:00,80.1,20.0,0.0
2026-01-02 07:53:00,79.0,,0.0
2026-01-02 07:54:00,60.6,19.0,0.0
2026-01-02 07:55:00,70.7,17.0,0.0
2026-01-02 07:56:00,68.7,24.0,0.0
2026-01-02 07:57:00,,21.0,0.0
2026-01-02 07:58:00,73.7,14.0,0.0
2026-01-02 07:59:00,71.2,16.0,0.0
2026-01-02 08:00:00,59.2,21.0,0.0
2026-01-02 08:01:00,81.0,23.0,0.0
2026-01-02 08:02:00,66.4,13.0,0.0
2026-01-02 08:03:00,76.9,15.0,0.0
2026-01-02 08:04:00,91.6,18.0,0.0
2026-01-02 08:05:00,67.6,14.0,0.0
2026-01-02 08:06:00,54.8,17.0,0.0
2026-01-02 08:07:00,72.7,25.0,0.0
2026-01-02 08:08:00,83.8,24.0,0.0
2026-01-02 08:09:00,90.7,17.0,0.0
2026-01-02 08:10:00,65.2,19.0,0.0
2026-01-02 08:11:00,79.0,16.0,0.0
2026-01-02 08:12:00,71.3,20.0,0.0
2026-01-02 08:13:00,74.2,12.0,0.0
2026-01-02 08:14:00,96.2,16.0,0.0
2026-01-02 08:15:00,63.0,15.0,0.0
2026-01-02 08:16:00,77.0,16.0,0.0
2026-01-02 08:17:00,78.7,29.0,0.0
2026-01-02 08:18:00,83.7,18.0,0.0
2026-01-02 08:19:00,75.8,10.0,0.0
2026-01-02 08:20:00,77.5,22.0,0.0
2026-01-02 08:21:00,71.9,29.0,0.0
2026-01-02 08:22:00,77.2,23.0,0.0
2026-01-02 08:23:00,72.3,20.0,0.0
2026-01-02 08:24:00,80.0,19.0,0.0
2026-01-02 08:25:00,72.0,18.0,0.0
2026-01-02 08:26:00,78.0,20.0,0.0
2026-01-02 08:27:00,74.8,15.0,0.0
2026-01-02 08:28:00,84.0,23.0,0.0
2026-01-02 08:29:00,74.6,20.0,0.0
2026-01-02 08:30:00,60.8,20.0,0.0
2026-01-02 08:31:00,85.1,20.0,0.0
2026-01-02 08:32:00,67.8,22.0,0.0
2026-01-02 08:33:00,69.8,13.0,0.0
2026-01-02 08:34:00,70.2,14.0,0.0
2026-01-02 08:35:00,86.0,20.0,0.0
2026-01-02 08:36:00,57.9,21.0,0.0
2026-01-02 08:37:00,100.1,19.0,0.0
2026-01-02 08:38:00,83.4,23.0,0.0
2026-01-02 08:39:00,76.8,17.0,0.0
2026-01-02 08:40:00,74.6,22.0,0.0
2026-01-02 08:41:00,77.3,25.0,0.0
2026-01-02 08:42:00,79.2,17.0,0.0
2026-01-02 08:43:00,80.2,22.0,0.0
2026-01-02 08:44:00,79.4,21.0,0.0
2026-01-02 08:45:00,132.8,18.0,0.0
2026-01-02 08:46:00,73.4,,0.0
2026-01-02 08:47:00,73.8,19.0,0.0
2026-01-02 08:48:00,73.4,16.0,0.0
2026-01-02 08:49:00,84.1,20.0,0.0
2026-01-02 08:50:00,79.7,17.0,0.0
2026-01-02 08:51:00,51.5,15.0,0.0
2026-01-02 08:52:00,80.2,18.0,0.0
2026-01-02 08:53:00,76.6,20.0,0.0
2026-01-02 08:54:00,74.9,13.0,0.0
2026-01-02 08:55:00,71.9,22.0,0.0
2026-01-02 08:56:00,84.0,17.0,0.0
2026-01-02 08:57:00,82.6,15.0,0.0
2026-01-02 08:58:00,68.8,16.0,0.0
2026-01-02 08:59:00,78.3,17.0,0.0
2026-01-02 09:00:00,67.2,22.0,0.0
2026-01-02 09:01:00,64.0,14.0,0.0
2026-01-02 09:02:00,70.0,18.0,0.0
2026-01-02 09:03:00,81.9,21.0,0.0
2026-01-02 09:04:00,82.6,22.0,0.0
2026-01-02 09:05:00,79.1,20.0,0.0
2026-01-02 09:06:00,80.8,17.0,0.0
2026-01-02 09:07:00,79.1,21.0,0.0
2026-01-02 09:08:00,69.9,16.0,0.0
2026-01-02 09:09:00,78.5,20.0,0.0
2026-01-02 09:10:00,81.4,27.0,0.0
2026-01-02 09:11:00,81.0,18.0,0.0
2026-01-02 09:12:00,84.5,25.0,0.0
2026-01-02 09:13:00,80.7,21.0,0.0
2026-01-02 09:14:00,77.8,25.0,0.0
2026-01-02 09:15:00,83.6,26.0,0.0
2026-01-02 09:16:00,74.8,19.0,0.0
2026-01-02 09:17:00,67.9,22.0,0.0
2026-01-02 09:18:00,73.7,26.0,0.0
2026-01-02 09:19:00,,18.0,0.0
